speaker_id,utterance_id,baseline_cosine,adapted_cosine,mean_shift_cosine,coral_cosine
p351,p351_005,0.04865968972444534,0.21432006359100342,0.180693119764328,0.09865003099988447
p351,p351_006,0.07901759445667267,0.3386401832103729,0.25926777720451355,0.19917395135468294
p351,p351_007,0.07370740175247192,0.3006661534309387,0.21942143142223358,0.14488533426520156
p351,p351_008,0.01868707686662674,0.307251900434494,0.2070508599281311,0.2674625846075634
p351,p351_009,0.07291846722364426,0.2881726026535034,0.21333009004592896,0.2375550893271809
p351,p351_010,0.11375260353088379,0.41073691844940186,0.2534620761871338,0.2706366959537307
p351,p351_011,0.09443481266498566,0.3181157410144806,0.2553865909576416,0.22400166087784157
p351,p351_012,0.013374365866184235,0.24949882924556732,0.21018284559249878,0.16976576519178765
p351,p351_013,0.01894335076212883,0.3003230094909668,0.16998091340065002,0.17510698484646617
p351,p351_014,0.12481662631034851,0.2553442716598511,0.2612306475639343,0.28691014415618243
p351,p351_015,0.034959401935338974,0.27234983444213867,0.2101881504058838,0.1282026633694285
p351,p351_016,0.1370602548122406,0.2600594460964203,0.2627866864204407,0.16010233155186954
p351,p351_017,-0.019506316632032394,0.26188117265701294,0.12491363286972046,-0.005524310319814898
p351,p351_018,0.09522740542888641,0.3285943269729614,0.2244950532913208,0.21377077115895388
p351,p351_019,0.1013442873954773,0.288677453994751,0.203529492020607,0.13812845546770372
p351,p351_020,0.07636050879955292,0.31154385209083557,0.23689207434654236,0.15102954355467518
p351,p351_021,0.08191172033548355,0.3601793050765991,0.27249273657798767,0.26388957952548625
p351,p351_022,-0.0019046254456043243,0.3394339382648468,0.21397745609283447,0.197911752132371
p351,p351_023,0.08145855367183685,0.32982853055000305,0.2361353635787964,0.22455057035083464
p351,p351_024,0.019916009157896042,0.2601681351661682,0.11148105561733246,0.02587001169450342
p351,p351_025,0.10569001734256744,0.2892940640449524,0.20121753215789795,0.20546382783650857
p351,p351_026,0.010049611330032349,0.36597171425819397,0.2326178401708603,0.10350739607487552
p351,p351_027,0.038235828280448914,0.3477303087711334,0.16376972198486328,0.15044253952486297
p351,p351_028,0.04493717476725578,0.28358194231987,0.20056399703025818,0.14539828750920042
p351,p351_029,-0.049808941781520844,0.313109815120697,0.18961766362190247,0.07190664570483722
p351,p351_030,0.05820387229323387,0.2778782844543457,0.1041061133146286,0.06538529651385967
p351,p351_031,0.0606485940515995,0.2817648649215698,0.14016255736351013,0.1626664223407111
p351,p351_032,0.10903948545455933,0.23475953936576843,0.16799485683441162,0.057582836094296166
p351,p351_033,0.04986743628978729,0.2849242091178894,0.11858959496021271,0.19916357324594663
p351,p351_034,0.0533207468688488,0.27731436491012573,0.17190232872962952,0.22109523511687496
p351,p351_035,0.13633470237255096,0.3643193244934082,0.27681124210357666,0.23517811406286646
p351,p351_036,-0.07971133291721344,0.2518756091594696,0.06682643294334412,-0.011058254156335642
p351,p351_037,-0.06302382797002792,0.2804677486419678,0.15042436122894287,0.07223249555289257
p351,p351_038,0.1022861897945404,0.3632693886756897,0.28000590205192566,0.21812761278220022
p351,p351_039,0.016039740294218063,0.2678157389163971,0.14205847680568695,0.08940187068317651
p351,p351_040,0.01281248964369297,0.22923675179481506,0.1466786116361618,0.1330913899238939
p351,p351_041,0.010667405091226101,0.2524864971637726,0.12328022718429565,0.1879531476073684
p351,p351_042,0.11485536396503448,0.28251126408576965,0.21182644367218018,0.2361478027085287
